6bbcd25e0b5778c9fe995dd6bc63ddf7;5977dba83acb4c8aa0dd605c5fe42016;museum;musei.54;FIRENZE;VIA GIORGIO LA PIRA;VIA GIORGIO LA PIRA;RT04801703073TO;43.7783406301028;11.2598396915694; 1429092309857
6d893ed0756a35ebd3a4bcb90be2948d;2ce6174e69cb499ba5c21a6e814de79a;museum;Villa Medicea di Poggio a Caiano;POGGIO A CAIANO;VIA GIULIANO DA SANGALLO;VIA GIULIANO BUGIARDINI;RT04801703140TO;43.816566;11.055234; 1429091122070
6deceac18d05d90ad1bc2fd7abbe7061;0943b47c882a461681076523ebf86531;museum;Palazzo Pitti - Museo degli Argenti;FIRENZE;PIAZZA DE PITTI;PIAZZA DEI PITTI;RT04801707345TO;43.765428;11.250413; 1429089960385
6e17a704232ff8610e2197e7aa82ac37;3df526029568482bbe49549fcb64f62c;museum;Palazzo Pitti - Museo Giardino di Boboli;FIRENZE;VIA DEL FORTE DI SAN GIORGIO;VIA DEL FORTE DI SAN GIORGIO;RT04801702503TO;43.763695;11.251296; 1429091303121
6f5f9921c9eb19c969e75aa1b981554f;1d27f88b805348e38c5ef60c5ed7dd24;museum;Campanile di Giotto;FIRENZE;PIAZZA DEL DUOMO;PIAZZA DEL DUOMO;RT04801701927TO;43.772814;11.25562; 1429090093535
72c4ffc757d59a8453b23cd6b7bdc277;07d19d7158bb4153872fc98215a137f7;museum;Museo dell Opera di Santa Maria del Fiore;FIRENZE;PIAZZA DEL DUOMO;PIAZZA DEL DUOMO;RT04801701927TO;43.7729694;11.257852; 1429089947902
72cc167979e946925754653de2a5a0be;cb29e1baee6e43d9a063abbbc64401b7;museum;Bargello;FIRENZE;VIA DEL PROCONSOLO;VIA DEL PROCONSOLO;RT04801702583TO;43.770508;11.257864; 1429176758428
77a4e4c9e4327e04d186d5848ecd3be0;9e148a8c86f944f28247196bfc76e30c;museum;GIARDINO DI BOBOLI;FIRENZE;PIAZZA DE PITTI;PIAZZA DEI PITTI;RT04801707345TO;43.76527361263458;11.24996827517074; 1429093869123
79e3da98a6c2c3a8fa0061ed6618d790;6f7f8f2e6cee4414a690674b6531a75a;museum;musei.62;FIRENZE;VIA DÈ TORNABUONI;VIA DEI TORNABUONI;RT04801702380TO;43.76984708491944;11.2510575674835; 1429092669943
7fe26226b36c9b936b9754684314d1d2;f748a18ec985478c87c96b88174736cd;museum;CIMITERO DEGLI INGLESI;FIRENZE;PIAZZALE DONATELLO;PIAZZALE DONATELLO;RT04801702030TO;43.77695270110392;11.26863474586622; 1429181907287
834d2d6dd0d0ec1f466ab1ceac42e7e2;3706e07e930a4ad5afec7b6267201caa;museum;MUSEO DI CASA MARTELLI;FIRENZE;VIA FERDINANDO ZANNETTI;VIA FERDINANDO ZANNETTI;RT04801702949TO;43.77403610281009;11.253379990875835; 1429091227015
853776c95fd2d02054b199fb9ece53e2;72f735dcdb4e4c1e90fb49f1e109b6c9;museum;Museo Stibbert;FIRENZE;VIA FEDERICO STIBBERT;VIA FEDERIGO STIBBERT;RT04801702937TO;43.792889;11.255899; 1429092734394
86aba9c3943ca5fbac1b7eaa168d08b0;22202ad7bc1f4ff4b0cfa7c505db869f;museum;PALAZZO DAVANZATI;FIRENZE;VIA PORTA ROSSA;VIA PORTA ROSSA;RT04801703483TO;43.77017121515212;11.252748230566114; 1429090128383
878a710568b89711217e05541eaba4c6;c54759f196004253a7a86e53fd8fd88a;museum;CENACOLO DI OGNISSANTI;FIRENZE;BORGO OGNISSANTI;PIAZZA D'OGNISSANTI;RT04801701903TO;43.77254037548961;11.245630546033551; 1429095755125
8aac9172caea9ff2e512bc4779e8b42f;b1820f508f934568b8ba86cef0065bb9;museum;musei.78;FIRENZE;PIAZZA DI SAN FELICE;PIAZZA DI SAN FELICE;RT04801701950TO;43.765264573532356;11.248027079244928; 1429095234049
8d788deeb167450a61390a3f58eab07b;074dc53cb70d42759a17915a43f8d3e2;museum;SALA D ARMI, PALAZZO VECCHIO;FIRENZE;PIAZZA DELLA SIGNORIA;PIAZZA DELLA SIGNORIA;RT04801701941TO;43.769513473828106;11.256204457914883; 1429089945822
8ed70d40d7890a0288a3b1d8b71fce45;3c7a9b1e3a37447da13e5f761d84ffe9;museum;FONDAZIONE ROBERTO CAPUCCI;FIRENZE;COSTA SAN GIORGIO;VIA DEL FORTE DI SAN GIORGIO;RT04801702503TO;43.76391744055481;11.255981458370862; 1429091288701
8f728e8eeea91f6a95b1f164ae73319f;a3db6b6e80f042e899dd258303f8f34e;museum;musei.754;FIRENZE;VIA DELLA SPADA;VIA DELLA SPADA;RT04801702688TO;43.77185787258884;11.250210442788978; 1429094874759
90711147b0fb8f94314e9b48ffc088ee;5ce97a5e6fbf41d494b40c2f720d283b;museum;musei.6;FIRENZE;PIAZZA DEL CARMINE;PIAZZA DEL CARMINE;RT04801701925TO;43.76826368916673;11.243829216789528; 1429092375709
